op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,11355.036,549.769,0.016,8.000,16.273,12.035,7.965,58.000
enc-1st-layernorm,68.152,154.752,8.000,16.000,0.000,8.031,11.969,72.000
enc-attention-qkv,232.881,11905.652,16.000,11.000,0.750,3.000,0.000,24.000
enc-attention-score,82.433,199.240,11.000,41.000,0.000,32.000,32.000,66.000
enc-attention-softmax,105.208,116.372,41.000,41.000,0.000,32.000,0.000,96.000
enc-attention-dropout,120.324,104.022,41.000,41.000,0.000,48.000,0.000,128.000
enc-attention-context,125.039,175.226,41.000,9.000,0.000,1.000,1.000,34.000
enc-attention-dense,11504.728,139.755,9.000,16.002,0.250,8.000,0.000,38.000
enc-post-attention-dropout,88.853,110.817,16.002,8.000,0.000,12.000,8.000,72.000
enc-2nd-layernorm,91.720,155.425,8.000,16.000,0.000,8.031,11.969,72.000
enc-MLP-GEMM-1,88.722,11516.309,16.000,12.001,1.000,4.000,0.000,20.000
enc-MLP-gelu,55.367,139.612,12.001,12.000,0.000,4.000,0.000,36.000
enc-MLP-GEMM-2,11447.948,139.320,12.000,16.002,1.000,8.000,0.000,36.000
enc-post-MLP-dropout,88.555,112.003,16.002,8.000,0.000,12.000,8.000,72.000
final-layernorm,123.990,599.855,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,2531.391,12678.683,8.000,0.000,12.273,98.238,51.762,0.000
