op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2658.778,3586.793,0.016,56.000,371.656,84.035,139.965,704.000
enc-1st-layernorm,252.509,706.744,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,9309.745,10507.655,112.000,140.000,147.000,84.000,56.000,308.000
enc-attention-score,1079.029,1832.497,140.000,532.000,0.000,448.000,448.000,980.000
enc-attention-softmax,934.035,1112.592,532.000,532.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,1659.775,1394.111,532.000,532.000,0.000,672.000,0.000,1792.000
enc-attention-context,970.697,1927.143,532.000,84.000,0.000,28.000,28.000,532.000
enc-attention-dense,4417.676,2818.960,84.000,112.014,49.000,56.000,0.000,196.000
enc-post-attention-dropout,572.658,321.555,112.014,56.000,0.000,84.000,28.000,288.000
enc-2nd-layernorm,239.289,706.261,56.000,112.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,11707.318,13176.554,112.000,168.027,196.000,112.000,0.000,392.000
enc-MLP-gelu,295.979,580.728,168.027,168.000,0.000,112.000,0.000,512.000
enc-MLP-GEMM-2,12887.520,10754.764,168.000,112.014,196.000,56.000,0.000,280.000
enc-post-MLP-dropout,570.929,321.907,112.014,56.000,0.000,84.000,28.000,288.000
final-layernorm,392.646,620.598,56.000,56.000,0.000,112.031,0.000,224.000
gpt-post-process,24003.756,22111.434,56.000,0.000,343.656,392.801,199.199,0.000
