op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1011.992,2381.599,0.016,20.000,323.125,30.035,59.965,442.000
enc-1st-layernorm,98.270,247.693,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,1319.838,1974.738,40.000,50.000,18.750,30.000,20.000,110.000
enc-attention-score,482.816,1126.599,50.000,286.000,0.000,256.000,256.000,542.000
enc-attention-softmax,493.759,637.960,286.000,286.000,0.000,256.000,0.000,768.000
enc-attention-dropout,938.171,798.559,286.000,286.000,0.000,384.000,0.000,1024.000
enc-attention-context,549.364,1024.616,286.000,30.000,0.000,10.000,10.000,286.000
enc-attention-dense,1021.707,357.604,30.000,40.005,6.250,20.000,0.000,70.000
enc-post-attention-dropout,209.939,119.060,40.005,20.000,0.000,30.000,10.000,144.000
enc-2nd-layernorm,95.129,245.613,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,1583.582,2202.791,40.000,60.010,25.000,40.000,0.000,140.000
enc-MLP-gelu,108.194,219.697,60.010,60.000,0.000,40.000,0.000,224.000
enc-MLP-GEMM-2,2062.637,1443.899,60.000,40.005,25.000,20.000,0.000,100.000
enc-post-MLP-dropout,207.072,118.935,40.005,20.000,0.000,30.000,10.000,144.000
final-layernorm,126.356,840.592,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,29178.506,24591.702,20.000,0.000,313.125,1002.051,501.949,0.000
