op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,395.542,3635.764,0.016,20.000,636.250,30.000,0.000,628.000
enc-1st-layernorm,96.655,245.070,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,2603.823,2385.706,40.000,80.000,37.500,60.000,60.000,200.000
enc-attention-score,985.962,2035.540,80.000,552.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1075.625,1270.634,552.000,552.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,1891.476,1590.580,552.000,552.000,0.000,768.000,0.000,2048.000
enc-attention-context,1081.574,2001.441,552.000,40.000,0.000,20.000,20.000,572.000
enc-attention-dense,750.756,746.524,40.000,40.005,12.500,20.000,0.000,80.000
enc-post-attention-dropout,218.242,136.340,40.005,20.000,0.000,30.000,10.000,144.000
enc-2nd-layernorm,95.630,249.255,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,3145.921,2856.195,40.000,100.020,50.000,80.000,0.000,260.000
enc-MLP-gelu,211.591,416.130,100.020,100.000,0.000,80.000,0.000,386.000
enc-MLP-GEMM-2,2973.682,2870.691,100.000,40.005,50.000,20.000,0.000,140.000
enc-post-MLP-dropout,207.442,121.742,40.005,20.000,0.000,30.000,10.000,144.000
final-layernorm,135.064,800.002,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,57597.709,47703.010,20.000,0.000,626.250,2004.051,1001.949,0.000
