op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1210.195,496.578,0.008,4.000,28.547,6.018,0.000,46.000
enc-1st-layernorm,84.811,211.889,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,184.977,1524.049,8.000,7.000,1.500,3.000,0.000,4.000
enc-attention-score,120.282,196.004,7.000,37.000,0.000,32.000,32.000,66.000
enc-attention-softmax,131.702,155.115,37.000,37.000,0.000,32.000,0.000,96.000
enc-attention-dropout,120.169,126.058,37.000,37.000,0.000,48.000,0.000,128.000
enc-attention-context,103.658,259.364,37.000,5.000,0.000,1.000,1.000,34.000
enc-attention-dense,1340.753,173.622,5.000,8.002,0.500,4.000,0.000,2.000
enc-post-attention-dropout,93.955,138.485,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,101.769,213.152,4.000,8.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,129.813,1452.523,8.000,8.002,2.000,4.000,0.000,20.000
enc-MLP-gelu,58.949,205.088,8.002,8.000,0.000,4.000,0.000,36.000
enc-MLP-GEMM-2,1334.709,198.984,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-MLP-dropout,123.507,140.554,8.002,4.000,0.000,6.000,0.000,36.000
final-layernorm,89.538,507.367,4.000,4.000,0.000,4.016,0.000,20.000
gpt-post-process,2303.463,2692.956,4.000,0.000,24.547,98.213,51.787,0.000
