op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,175.536,862.831,0.016,8.000,102.188,12.000,8.000,134.000
enc-1st-layernorm,70.447,214.362,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,512.666,487.328,16.000,32.000,6.000,24.000,24.000,96.000
enc-attention-score,397.265,739.509,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,494.540,639.981,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,937.027,797.737,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,394.690,761.670,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,150.877,181.782,16.000,16.002,2.000,8.000,0.000,36.000
enc-post-attention-dropout,120.324,163.239,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,97.132,172.192,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,475.842,586.772,16.000,40.008,8.000,32.000,0.000,116.000
enc-MLP-gelu,87.786,193.465,40.008,40.000,0.000,32.000,0.000,190.000
enc-MLP-GEMM-2,494.355,499.809,40.000,16.002,8.000,8.000,0.000,68.000
enc-post-MLP-dropout,89.991,136.119,16.002,8.000,0.000,12.000,8.000,68.000
final-layernorm,130.236,1015.443,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,14964.885,9223.187,8.000,0.000,98.188,786.051,393.949,0.000
