op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,391.400,614.786,0.008,4.000,53.094,6.018,13.982,70.000
enc-1st-layernorm,72.575,241.166,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,675.428,270.927,6.000,16.000,3.000,12.000,12.000,32.000
enc-attention-score,151.235,223.529,12.000,72.000,0.000,64.000,64.000,128.000
enc-attention-softmax,131.810,165.343,72.000,72.000,0.000,64.000,0.000,192.000
enc-attention-dropout,234.407,205.463,72.000,72.000,0.000,96.000,0.000,256.000
enc-attention-context,113.893,281.864,72.000,8.000,0.000,2.000,0.000,64.000
enc-attention-dense,296.634,173.992,8.000,10.002,1.000,4.000,0.000,20.000
enc-post-attention-dropout,92.459,102.633,10.002,6.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,155.783,182.289,6.000,10.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,143.939,462.955,10.000,14.004,4.000,8.000,0.000,36.000
enc-MLP-gelu,55.683,111.991,14.004,14.000,0.000,8.000,12.000,68.000
enc-MLP-GEMM-2,378.472,145.501,14.000,10.002,4.000,4.000,0.000,20.000
enc-post-MLP-dropout,90.683,107.402,10.002,6.000,0.000,6.000,0.000,36.000
final-layernorm,98.693,537.330,6.000,6.000,0.000,4.016,0.000,20.000
gpt-post-process,4164.928,3020.167,6.000,2.000,49.094,196.400,101.600,0.000
