op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,391.400,614.786,0.008,4.000,53.094,6.018,13.982,70.000
enc-1st-layernorm,72.575,241.166,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,187.373,562.000,8.000,10.000,3.000,6.000,0.000,20.000
enc-attention-score,151.235,223.529,10.000,70.000,0.000,64.000,64.000,128.000
enc-attention-softmax,131.810,165.343,70.000,70.000,0.000,64.000,0.000,192.000
enc-attention-dropout,234.407,205.463,70.000,70.000,0.000,96.000,0.000,256.000
enc-attention-context,113.893,281.864,70.000,6.000,0.000,2.000,0.000,64.000
enc-attention-dense,310.814,155.973,6.000,8.002,1.000,4.000,0.000,20.000
enc-post-attention-dropout,92.459,102.633,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,155.783,182.289,4.000,8.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,144.494,477.892,8.000,12.004,4.000,8.000,0.000,36.000
enc-MLP-gelu,55.683,111.991,12.004,12.000,0.000,8.000,12.000,68.000
enc-MLP-GEMM-2,441.200,147.527,12.000,8.002,4.000,4.000,0.000,20.000
enc-post-MLP-dropout,90.683,107.402,8.002,4.000,0.000,6.000,0.000,36.000
final-layernorm,98.693,537.330,4.000,4.000,0.000,4.016,0.000,20.000
gpt-post-process,4164.928,3020.167,4.000,0.000,49.094,196.400,101.600,0.000
