op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1350.182,3108.919,0.008,28.000,371.656,42.018,83.982,456.000
enc-1st-layernorm,131.422,368.345,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,4653.627,5292.052,56.000,70.000,147.000,42.000,14.000,154.000
enc-attention-score,495.088,944.793,70.000,266.000,0.000,224.000,224.000,462.000
enc-attention-softmax,441.873,558.573,266.000,266.000,0.000,224.000,0.000,672.000
enc-attention-dropout,822.175,699.955,266.000,266.000,0.000,336.000,0.000,896.000
enc-attention-context,479.400,1010.740,266.000,42.000,0.000,14.000,0.000,252.000
enc-attention-dense,2376.825,1426.619,42.000,56.014,49.000,28.000,0.000,0.000
enc-post-attention-dropout,287.300,163.585,56.014,28.000,0.000,42.000,14.000,176.000
enc-2nd-layernorm,154.632,366.420,28.000,56.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,5928.081,6600.606,56.000,84.027,196.000,56.000,0.000,196.000
enc-MLP-gelu,150.138,298.840,84.027,84.000,0.000,56.000,0.000,288.000
enc-MLP-GEMM-2,6556.636,5418.080,84.000,56.014,196.000,28.000,0.000,140.000
enc-post-MLP-dropout,288.069,166.982,56.014,28.000,0.000,42.000,14.000,176.000
final-layernorm,132.591,515.866,28.000,28.000,0.000,28.016,0.000,112.000
gpt-post-process,12368.089,11266.392,28.000,0.000,343.656,196.400,101.600,0.000
