op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,117192.537,2839.684,0.062,80.000,88.281,120.141,239.859,620.000
enc-1st-layernorm,243.366,945.950,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,345868.051,2178.705,90.000,320.000,4.688,240.000,240.000,720.000
enc-attention-score,476.515,1118.791,180.000,416.000,0.000,256.000,256.000,542.000
enc-attention-softmax,548.667,639.671,416.000,416.000,0.000,256.000,0.000,768.000
enc-attention-dropout,931.531,798.136,416.000,416.000,0.000,384.000,0.000,1024.000
enc-attention-context,537.491,1012.474,416.000,160.000,0.000,10.000,10.000,286.000
enc-attention-dense,114052.486,443.268,160.000,230.005,1.562,80.000,0.000,250.000
enc-post-attention-dropout,803.769,454.301,230.005,150.000,0.000,120.000,80.000,384.000
enc-2nd-layernorm,242.549,950.772,150.000,230.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,1492.381,111565.250,230.000,190.002,6.250,40.000,0.000,200.000
enc-MLP-gelu,114.822,218.105,190.002,190.000,0.000,40.000,0.000,222.000
enc-MLP-GEMM-2,114918.607,1403.415,190.000,230.005,6.250,80.000,0.000,280.000
enc-post-MLP-dropout,804.120,455.976,230.005,150.000,0.000,120.000,80.000,384.000
final-layernorm,453.472,651.133,150.000,150.000,0.000,160.125,0.000,320.000
gpt-post-process,30062.824,131914.133,150.000,70.000,78.281,1002.203,501.797,0.000
