op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,13870.078,2144.897,0.031,40.000,166.562,60.070,119.930,474.000
enc-1st-layernorm,125.390,477.898,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,1334.387,14171.296,80.000,70.000,9.375,30.000,30.000,130.000
enc-attention-score,481.766,1125.950,70.000,306.000,0.000,256.000,256.000,542.000
enc-attention-softmax,486.159,639.218,306.000,306.000,0.000,256.000,0.000,768.000
enc-attention-dropout,935.036,799.507,306.000,306.000,0.000,384.000,0.000,1024.000
enc-attention-context,532.770,1037.294,306.000,50.000,0.000,10.000,10.000,286.000
enc-attention-dense,13278.419,358.546,50.000,80.005,3.125,40.000,0.000,130.000
enc-post-attention-dropout,405.914,232.434,80.005,40.000,0.000,60.000,40.000,224.000
enc-2nd-layernorm,126.266,473.285,40.000,80.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,1570.743,13842.386,80.000,80.005,12.500,40.000,0.000,160.000
enc-MLP-gelu,114.113,215.912,80.005,80.000,0.000,40.000,0.000,224.000
enc-MLP-GEMM-2,14392.120,1418.585,80.000,80.005,12.500,40.000,0.000,160.000
enc-post-MLP-dropout,408.822,230.175,80.005,40.000,0.000,60.000,40.000,224.000
final-layernorm,231.737,730.228,40.000,40.000,0.000,80.062,0.000,160.000
gpt-post-process,29224.956,33145.016,40.000,0.000,156.562,1002.102,501.898,0.000
