op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1113.176,5825.323,0.031,40.000,636.250,60.000,120.000,796.000
enc-1st-layernorm,209.540,757.021,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,6344.771,6277.651,80.000,160.000,37.500,120.000,120.000,400.000
enc-attention-score,2760.828,4957.134,160.000,1104.000,0.000,1024.000,1024.000,2168.000
enc-attention-softmax,3344.125,4135.895,1104.000,1104.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,5448.693,4962.313,1104.000,1104.000,0.000,1536.000,0.000,4096.000
enc-attention-context,2718.413,4944.670,1104.000,80.000,0.000,40.000,40.000,1144.000
enc-attention-dense,1999.074,1901.430,80.000,80.005,12.500,40.000,0.000,160.000
enc-post-attention-dropout,679.803,358.576,80.005,40.000,0.000,60.000,40.000,196.000
enc-2nd-layernorm,208.199,756.550,40.000,80.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,7690.585,6931.514,80.000,200.020,50.000,160.000,0.000,520.000
enc-MLP-gelu,676.888,1242.375,200.020,200.000,0.000,160.000,0.000,680.000
enc-MLP-GEMM-2,7774.544,7190.812,200.000,80.005,50.000,40.000,0.000,240.000
enc-post-MLP-dropout,622.350,357.401,80.005,40.000,0.000,60.000,40.000,196.000
final-layernorm,411.665,1106.137,40.000,40.000,0.000,80.062,0.000,160.000
gpt-post-process,10000000.000,10000000.000,40.000,0.000,626.250,10000000.000,10000000.000,10000000.000
