op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,761.312,6808.209,0.008,28.000,715.312,42.000,84.000,744.000
enc-1st-layernorm,203.997,590.801,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,11225.325,10776.502,56.000,112.000,294.000,84.000,84.000,280.000
enc-attention-score,1356.918,2316.153,112.000,504.000,0.000,448.000,448.000,980.000
enc-attention-softmax,1466.751,1817.584,504.000,504.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,2392.453,2177.972,504.000,504.000,0.000,672.000,0.000,1792.000
enc-attention-context,1287.544,2410.352,504.000,56.000,0.000,28.000,28.000,532.000
enc-attention-dense,3754.717,3513.372,56.000,56.014,98.000,28.000,0.000,0.000
enc-post-attention-dropout,441.778,253.165,56.014,28.000,0.000,42.000,28.000,148.000
enc-2nd-layernorm,204.802,594.962,28.000,56.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,14572.650,14067.966,56.000,140.055,392.000,112.000,0.000,364.000
enc-MLP-gelu,475.341,876.480,140.055,140.000,0.000,112.000,0.000,490.000
enc-MLP-GEMM-2,14984.578,13640.249,140.000,56.014,392.000,28.000,0.000,196.000
enc-post-MLP-dropout,443.590,251.037,56.014,28.000,0.000,42.000,28.000,148.000
final-layernorm,207.514,549.096,28.000,28.000,0.000,28.016,0.000,112.000
gpt-post-process,30472.618,25755.531,28.000,0.000,687.312,392.775,199.225,0.000
