op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2548.569,977.796,0.016,8.000,53.094,12.035,7.965,90.000
enc-1st-layernorm,103.885,141.943,8.000,16.000,0.000,8.031,11.969,72.000
enc-attention-qkv,295.961,2554.440,16.000,20.000,3.000,12.000,20.000,32.000
enc-attention-score,305.915,629.216,20.000,140.000,0.000,128.000,128.000,276.000
enc-attention-softmax,424.075,527.275,140.000,140.000,0.000,128.000,0.000,384.000
enc-attention-dropout,690.305,626.582,140.000,140.000,0.000,192.000,0.000,512.000
enc-attention-context,323.993,596.476,140.000,12.000,0.000,4.000,0.000,148.000
enc-attention-dense,2259.535,131.649,12.000,16.002,1.000,8.000,0.000,36.000
enc-post-attention-dropout,133.055,101.501,16.002,8.000,0.000,12.000,8.000,72.000
enc-2nd-layernorm,102.836,141.704,8.000,16.000,0.000,8.031,11.969,72.000
enc-MLP-GEMM-1,308.228,2589.476,16.000,24.004,4.000,16.000,0.000,68.000
enc-MLP-gelu,83.590,143.284,24.004,24.000,0.000,16.000,0.000,98.000
enc-MLP-GEMM-2,2444.309,303.465,24.000,16.002,4.000,8.000,0.000,52.000
enc-post-MLP-dropout,133.276,100.386,16.002,8.000,0.000,12.000,8.000,72.000
final-layernorm,136.977,764.865,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,11272.097,8577.985,8.000,0.000,49.094,392.801,199.199,0.000
