op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6079.990,1146.692,0.031,16.000,28.547,24.570,23.430,138.000
enc-1st-layernorm,102.043,273.871,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,16057.283,479.889,20.000,64.000,1.500,48.000,48.000,144.000
enc-attention-score,309.139,628.203,40.000,160.000,0.000,128.000,128.000,276.000
enc-attention-softmax,423.640,524.026,160.000,160.000,0.000,128.000,0.000,384.000
enc-attention-dropout,691.807,626.445,160.000,160.000,0.000,192.000,0.000,512.000
enc-attention-context,322.956,598.627,160.000,32.000,0.000,4.000,0.000,148.000
enc-attention-dense,5400.401,131.989,32.000,44.002,0.500,16.000,0.000,48.000
enc-post-attention-dropout,253.087,146.526,44.002,28.000,0.000,24.500,7.500,98.000
enc-2nd-layernorm,101.554,269.955,28.000,44.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,306.171,5650.574,44.000,44.002,2.000,16.000,0.000,64.000
enc-MLP-gelu,80.967,138.849,44.002,44.000,0.000,16.000,0.000,98.000
enc-MLP-GEMM-2,5589.056,302.124,44.000,44.002,2.000,16.000,0.000,64.000
enc-post-MLP-dropout,254.422,146.252,44.002,28.000,0.000,24.500,7.500,98.000
final-layernorm,142.866,746.596,28.000,28.000,0.000,32.062,0.000,64.000
gpt-post-process,11498.314,11641.175,28.000,12.000,24.547,392.852,199.148,0.000
