op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,11393.940,2633.923,0.008,28.000,113.914,42.018,83.982,226.000
enc-1st-layernorm,205.219,596.315,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,31398.708,1924.044,31.500,112.000,36.750,84.000,84.000,252.000
enc-attention-score,167.632,326.949,63.000,112.000,0.000,56.000,56.000,112.000
enc-attention-softmax,2215.362,3421.706,112.000,112.000,0.000,168.000,112.000,392.000
enc-attention-dropout,305.611,278.717,112.000,112.000,0.000,84.000,0.000,224.000
enc-attention-context,173.002,313.270,112.000,56.000,0.000,3.500,0.000,56.000
enc-attention-dense,10444.641,500.721,56.000,80.514,12.250,28.000,0.000,84.000
enc-post-attention-dropout,439.042,251.848,80.514,52.500,0.000,42.000,14.000,148.000
enc-2nd-layernorm,206.071,593.871,52.500,80.500,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,2096.504,11835.265,80.500,66.507,49.000,14.000,0.000,56.000
enc-MLP-gelu,82.940,172.561,66.507,66.500,0.000,14.000,0.000,64.000
enc-MLP-GEMM-2,11678.928,1777.798,66.500,80.514,49.000,28.000,0.000,84.000
enc-post-MLP-dropout,437.140,252.205,80.514,52.500,0.000,42.000,14.000,148.000
final-layernorm,205.958,550.276,52.500,52.500,0.000,28.016,0.000,112.000
gpt-post-process,5047.292,13691.801,52.500,24.500,85.914,50.025,25.975,0.000
