op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,4208.314,1482.230,0.008,10.000,88.281,15.018,34.982,130.000
enc-1st-layernorm,104.511,202.805,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,11142.492,456.673,11.250,40.000,4.688,30.000,30.000,90.000
enc-attention-score,122.410,262.636,22.500,52.000,0.000,32.000,32.000,84.000
enc-attention-softmax,165.844,143.349,52.000,52.000,0.000,32.000,0.000,96.000
enc-attention-dropout,174.969,161.409,52.000,52.000,0.000,48.000,0.000,128.000
enc-attention-context,147.504,211.906,52.000,20.000,0.000,1.250,18.750,32.000
enc-attention-dense,3925.431,140.995,20.000,28.755,1.562,10.000,0.000,50.000
enc-post-attention-dropout,163.442,135.469,28.755,18.750,0.000,15.000,15.000,76.000
enc-2nd-layernorm,107.354,201.505,18.750,28.750,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,273.359,4106.236,28.750,23.752,6.250,5.000,15.000,10.000
enc-MLP-gelu,82.994,126.177,23.752,23.750,0.000,5.000,0.000,40.000
enc-MLP-GEMM-2,3989.327,288.159,23.750,28.755,6.250,10.000,0.000,30.000
enc-post-MLP-dropout,163.370,102.830,28.755,18.750,0.000,15.000,15.000,76.000
final-layernorm,106.651,473.690,18.750,18.750,0.000,10.016,0.000,40.000
gpt-post-process,5638.713,7561.511,18.750,8.750,78.281,126.025,63.975,0.000
