op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,12676.543,4262.602,0.031,40.000,323.125,60.070,119.930,630.000
enc-1st-layernorm,214.058,756.502,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,34911.251,3699.422,60.000,160.000,18.750,120.000,120.000,380.000
enc-attention-score,1352.507,2563.274,120.000,592.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1675.028,2075.064,592.000,592.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2731.335,2486.467,592.000,592.000,0.000,768.000,0.000,2048.000
enc-attention-context,1398.218,2542.835,592.000,80.000,0.000,20.000,20.000,572.000
enc-attention-dense,11428.303,910.538,80.000,100.005,6.250,40.000,0.000,140.000
enc-post-attention-dropout,619.751,357.729,100.005,60.000,0.000,60.000,40.000,196.000
enc-2nd-layernorm,208.801,758.660,60.000,100.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,3869.492,14037.877,100.000,140.010,25.000,80.000,0.000,280.000
enc-MLP-gelu,335.747,638.413,140.010,140.000,0.000,80.000,0.000,356.000
enc-MLP-GEMM-2,14021.379,3516.555,140.000,100.005,25.000,40.000,0.000,200.000
enc-post-MLP-dropout,621.110,358.599,100.005,60.000,0.000,60.000,40.000,196.000
final-layernorm,412.810,754.726,60.000,60.000,0.000,80.062,0.000,160.000
gpt-post-process,80494.767,66202.152,60.000,20.000,313.125,2004.102,1001.898,0.000
