op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6367.493,3472.328,0.016,20.000,323.125,30.035,59.965,472.000
enc-1st-layernorm,114.483,473.094,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,1606.309,7009.017,40.000,50.000,18.750,30.000,20.000,110.000
enc-attention-score,625.485,1284.081,50.000,286.000,0.000,256.000,256.000,542.000
enc-attention-softmax,838.083,1037.818,286.000,286.000,0.000,256.000,0.000,768.000
enc-attention-dropout,1371.777,1245.457,286.000,286.000,0.000,384.000,0.000,1024.000
enc-attention-context,661.343,1302.737,286.000,30.000,0.000,10.000,10.000,286.000
enc-attention-dense,5765.748,479.954,30.000,40.005,6.250,20.000,0.000,70.000
enc-post-attention-dropout,314.003,181.699,40.005,20.000,0.000,30.000,10.000,116.000
enc-2nd-layernorm,114.524,385.541,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,1917.362,7230.252,40.000,60.010,25.000,40.000,0.000,140.000
enc-MLP-gelu,167.364,329.727,60.010,60.000,0.000,40.000,0.000,196.000
enc-MLP-GEMM-2,7071.960,1836.455,60.000,40.005,25.000,20.000,0.000,100.000
enc-post-MLP-dropout,316.304,181.204,40.005,20.000,0.000,30.000,10.000,116.000
final-layernorm,205.374,762.379,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,40362.698,33397.943,20.000,0.000,313.125,1002.051,501.949,0.000
