op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6643.546,1042.980,0.031,16.000,16.273,24.070,23.930,104.000
enc-1st-layernorm,203.586,270.516,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,264.436,6105.405,32.000,22.000,0.750,6.000,0.000,36.000
enc-attention-score,160.491,319.761,22.000,82.000,0.000,64.000,64.000,128.000
enc-attention-softmax,213.307,266.492,82.000,82.000,0.000,64.000,0.000,192.000
enc-attention-dropout,354.588,319.308,82.000,82.000,0.000,96.000,0.000,256.000
enc-attention-context,166.035,303.632,82.000,18.000,0.000,2.000,0.000,64.000
enc-attention-dense,5969.471,217.712,18.000,32.002,0.250,16.000,0.000,48.000
enc-post-attention-dropout,253.773,147.277,32.002,16.000,0.000,24.000,8.000,98.000
enc-2nd-layernorm,110.656,271.934,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,157.303,6115.597,32.000,24.001,1.000,8.000,0.000,52.000
enc-MLP-gelu,83.739,122.404,24.001,24.000,0.000,8.000,12.000,68.000
enc-MLP-GEMM-2,5951.363,155.246,24.000,32.002,1.000,16.000,0.000,68.000
enc-post-MLP-dropout,255.084,147.057,32.002,16.000,0.000,24.000,8.000,98.000
final-layernorm,142.914,738.645,16.000,16.000,0.000,32.062,0.000,64.000
gpt-post-process,6272.972,9197.944,16.000,0.000,12.273,196.477,101.523,0.000
