op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,30271.363,4644.567,0.062,80.000,166.562,120.141,239.859,770.000
enc-1st-layernorm,386.989,1562.768,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,81132.853,4852.051,100.000,320.000,9.375,240.000,240.000,740.000
enc-attention-score,1346.642,2551.401,200.000,672.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1673.931,2071.744,672.000,672.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2731.675,2484.983,672.000,672.000,0.000,768.000,0.000,2048.000
enc-attention-context,1367.378,2535.123,672.000,160.000,0.000,20.000,20.000,572.000
enc-attention-dense,26643.205,912.416,160.000,220.005,3.125,80.000,0.000,260.000
enc-post-attention-dropout,1232.940,708.771,220.005,140.000,0.000,120.000,80.000,356.000
enc-2nd-layernorm,426.835,1612.020,140.000,220.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,3869.659,29226.220,220.000,220.005,12.500,80.000,0.000,320.000
enc-MLP-gelu,334.430,640.202,220.005,220.000,0.000,80.000,0.000,356.000
enc-MLP-GEMM-2,29107.028,3505.480,220.000,220.005,12.500,80.000,0.000,320.000
enc-post-MLP-dropout,1234.138,709.486,220.005,140.000,0.000,120.000,80.000,356.000
final-layernorm,819.004,1092.893,140.000,140.000,0.000,160.125,0.000,320.000
gpt-post-process,81221.318,81212.777,140.000,60.000,156.562,2004.203,1001.797,0.000
