op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,10445.595,3291.988,0.008,28.000,199.828,42.018,83.982,312.000
enc-1st-layernorm,203.562,597.233,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,30119.085,2988.166,35.000,112.000,73.500,84.000,84.000,252.000
enc-attention-score,321.549,659.537,70.000,168.000,0.000,112.000,112.000,244.000
enc-attention-softmax,4414.642,6822.103,168.000,168.000,0.000,336.000,224.000,784.000
enc-attention-dropout,606.197,549.245,168.000,168.000,0.000,168.000,0.000,448.000
enc-attention-context,343.573,648.099,168.000,56.000,0.000,7.000,0.000,126.000
enc-attention-dense,9985.685,983.191,56.000,77.014,24.500,28.000,0.000,84.000
enc-post-attention-dropout,440.162,252.151,77.014,49.000,0.000,42.000,14.000,148.000
enc-2nd-layernorm,203.335,593.251,49.000,77.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,3810.948,12657.011,77.000,77.014,98.000,28.000,0.000,112.000
enc-MLP-gelu,117.809,236.082,77.014,77.000,0.000,28.000,0.000,148.000
enc-MLP-GEMM-2,12550.670,3542.149,77.000,77.014,98.000,28.000,0.000,112.000
enc-post-MLP-dropout,439.852,251.812,77.014,49.000,0.000,42.000,14.000,148.000
final-layernorm,203.168,477.672,49.000,49.000,0.000,28.016,0.000,112.000
gpt-post-process,8238.000,15966.266,49.000,21.000,171.828,98.213,51.787,0.000
