op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,30271.363,4644.567,0.062,80.000,166.562,120.141,239.859,770.000
enc-1st-layernorm,386.989,1562.768,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,3221.482,28834.939,160.000,140.000,9.375,60.000,60.000,260.000
enc-attention-score,1346.642,2551.401,140.000,612.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,1673.931,2071.744,612.000,612.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,2731.675,2484.983,612.000,612.000,0.000,768.000,0.000,2048.000
enc-attention-context,1367.378,2535.123,612.000,100.000,0.000,20.000,20.000,572.000
enc-attention-dense,26629.078,909.543,100.000,160.005,3.125,80.000,0.000,260.000
enc-post-attention-dropout,1232.940,708.771,160.005,80.000,0.000,120.000,80.000,356.000
enc-2nd-layernorm,426.835,1612.020,80.000,160.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,3878.242,29152.536,160.000,160.005,12.500,80.000,0.000,320.000
enc-MLP-gelu,334.430,640.202,160.005,160.000,0.000,80.000,0.000,356.000
enc-MLP-GEMM-2,29086.030,3473.324,160.000,160.005,12.500,80.000,0.000,320.000
enc-post-MLP-dropout,1234.138,709.486,160.005,80.000,0.000,120.000,80.000,356.000
final-layernorm,819.004,1092.893,80.000,80.000,0.000,160.125,0.000,320.000
gpt-post-process,81221.318,81212.777,80.000,0.000,156.562,2004.203,1001.797,0.000
