op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1577.055,4345.012,0.031,40.000,646.250,50.035,0.000,628.000
enc-1st-layernorm,153.214,540.274,40.000,80.000,0.000,40.031,0.000,160.000
enc-attention-qkv,5648.524,6791.610,80.000,100.000,37.500,60.000,60.000,100.000
enc-attention-score,1904.011,4489.344,100.000,572.000,0.000,512.000,512.000,60.000
enc-attention-softmax,4402.894,8177.364,572.000,572.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1640.481,1452.172,572.000,572.000,0.000,640.000,0.000,1024.000
enc-attention-context,2072.448,3801.423,572.000,60.000,0.000,20.000,20.000,532.000
enc-attention-dense,2751.958,1765.412,60.000,80.010,12.500,40.000,0.000,60.000
enc-post-attention-dropout,391.841,222.433,80.010,40.000,0.000,50.000,40.000,160.000
enc-2nd-layernorm,140.905,511.348,40.000,80.000,0.000,40.031,0.000,160.000
enc-MLP-GEMM-1,7250.583,8373.642,80.000,120.020,50.000,80.000,0.000,120.000
enc-MLP-gelu,217.563,422.609,120.020,120.000,0.000,80.000,0.000,240.000
enc-MLP-GEMM-2,8199.912,6973.517,120.000,80.010,50.000,40.000,0.000,120.000
enc-post-MLP-dropout,383.133,221.556,80.010,40.000,0.000,50.000,40.000,160.000
final-layernorm,246.757,551.236,40.000,40.000,0.000,80.031,0.000,80.000
gpt-post-process,98512.220,90455.782,40.000,0.000,626.250,1002.051,0.000,0.000
