op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3909.564,3746.694,0.062,80.000,333.125,100.070,239.930,582.000
enc-1st-layernorm,299.609,1057.380,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,11416.888,6475.580,100.000,320.000,18.750,240.000,240.000,240.000
enc-attention-score,1897.138,4468.614,200.000,672.000,0.000,512.000,512.000,60.000
enc-attention-softmax,4400.265,8175.117,672.000,672.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1634.115,1450.580,672.000,672.000,0.000,640.000,0.000,1024.000
enc-attention-context,2048.391,3861.350,672.000,160.000,0.000,20.000,20.000,532.000
enc-attention-dense,4352.885,1883.149,160.000,220.010,6.250,80.000,0.000,100.000
enc-post-attention-dropout,758.147,436.342,220.010,140.000,0.000,100.000,80.000,240.000
enc-2nd-layernorm,275.803,997.096,140.000,220.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,7325.870,9867.519,220.000,220.010,25.000,80.000,0.000,160.000
enc-MLP-gelu,217.563,423.914,220.010,220.000,0.000,80.000,0.000,240.000
enc-MLP-GEMM-2,9520.769,6953.007,220.000,220.010,25.000,80.000,0.000,160.000
enc-post-MLP-dropout,754.553,436.485,220.010,140.000,0.000,100.000,80.000,240.000
final-layernorm,485.265,701.135,140.000,140.000,0.000,160.062,0.000,160.000
gpt-post-process,98842.055,92069.119,140.000,60.000,313.125,1002.102,0.000,0.000
