op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2375.358,2509.403,0.125,64.000,106.188,80.141,191.859,300.000
enc-1st-layernorm,199.562,750.750,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,3853.583,5395.013,128.000,160.000,6.000,96.000,96.000,160.000
enc-attention-score,3238.165,5395.329,160.000,1120.000,0.000,1024.000,1024.000,96.000
enc-attention-softmax,8799.803,16337.192,1120.000,1120.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,3313.607,2894.312,1120.000,1120.000,0.000,1280.000,0.000,2048.000
enc-attention-context,2981.406,5643.821,1120.000,96.000,0.000,32.000,32.000,1056.000
enc-attention-dense,2620.614,1212.966,96.000,128.004,2.000,64.000,0.000,96.000
enc-post-attention-dropout,664.282,368.243,128.004,64.000,0.000,80.000,64.000,208.000
enc-2nd-layernorm,182.003,693.423,64.000,128.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,4705.894,6212.538,128.000,192.008,8.000,128.000,0.000,192.000
enc-MLP-gelu,343.633,662.994,192.008,192.000,0.000,128.000,0.000,336.000
enc-MLP-GEMM-2,6155.765,4544.336,192.000,128.004,8.000,64.000,0.000,192.000
enc-post-MLP-dropout,605.798,351.351,128.004,64.000,0.000,80.000,64.000,208.000
final-layernorm,350.952,540.292,64.000,64.000,0.000,128.125,0.000,128.000
gpt-post-process,71603.024,64715.391,64.000,0.000,98.188,1572.203,0.000,0.000
