op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,695.151,1222.181,0.031,16.000,106.188,20.035,47.965,170.000
enc-1st-layernorm,57.435,188.613,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,1023.656,1665.688,32.000,40.000,6.000,24.000,20.000,40.000
enc-attention-score,690.407,1477.081,40.000,280.000,0.000,256.000,256.000,40.000
enc-attention-softmax,2211.648,4086.834,280.000,280.000,0.000,256.000,256.000,512.000
enc-attention-dropout,821.263,730.211,280.000,280.000,0.000,320.000,0.000,512.000
enc-attention-context,747.097,1399.404,280.000,24.000,0.000,8.000,12.000,256.000
enc-attention-dense,791.883,315.428,24.000,32.004,2.000,16.000,0.000,16.000
enc-post-attention-dropout,165.701,95.731,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,55.254,187.296,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,1291.025,1771.253,32.000,48.008,8.000,32.000,0.000,48.000
enc-MLP-gelu,90.790,185.364,48.008,48.000,0.000,32.000,0.000,128.000
enc-MLP-GEMM-2,1688.874,1206.517,48.000,32.004,8.000,16.000,0.000,48.000
enc-post-MLP-dropout,159.955,93.478,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,94.980,556.600,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,18447.989,15382.034,16.000,0.000,98.188,392.801,1.199,0.000
