op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,4328.579,4692.054,0.031,112.000,399.656,140.035,307.965,928.000
enc-1st-layernorm,483.531,1565.659,112.000,224.000,0.000,112.031,0.000,448.000
enc-attention-qkv,22003.084,24392.611,224.000,196.000,147.000,84.000,28.000,196.000
enc-attention-score,2305.400,4418.153,196.000,588.000,0.000,448.000,448.000,84.000
enc-attention-softmax,3859.979,7144.481,588.000,588.000,0.000,448.000,448.000,896.000
enc-attention-dropout,1406.652,1273.358,588.000,588.000,0.000,560.000,0.000,896.000
enc-attention-context,2312.297,4385.734,588.000,140.000,0.000,28.000,0.000,476.000
enc-attention-dense,9664.029,7091.081,140.000,224.027,49.000,112.000,0.000,0.000
enc-post-attention-dropout,1051.152,612.789,224.027,112.000,0.000,140.000,84.000,306.000
enc-2nd-layernorm,447.857,1470.828,112.000,224.000,0.000,112.031,0.000,448.000
enc-MLP-GEMM-1,29819.137,30751.199,224.000,224.027,196.000,112.000,0.000,224.000
enc-MLP-gelu,302.929,582.415,224.027,224.000,0.000,112.000,0.000,306.000
enc-MLP-GEMM-2,33261.931,27900.833,224.000,224.027,196.000,112.000,0.000,224.000
enc-post-MLP-dropout,1051.110,608.677,224.027,112.000,0.000,140.000,84.000,306.000
final-layernorm,737.524,1052.600,112.000,112.000,0.000,224.031,0.000,224.000
gpt-post-process,51165.575,51343.614,112.000,0.000,343.656,196.426,1.574,0.000
