op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3131.306,2254.921,0.125,64.000,57.094,80.141,191.859,144.000
enc-1st-layernorm,200.307,716.478,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,6660.402,2637.941,80.000,256.000,3.000,192.000,192.000,208.000
enc-attention-score,1532.090,3014.469,160.000,640.000,0.000,512.000,512.000,48.000
enc-attention-softmax,4405.928,8174.443,640.000,640.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1659.602,1451.683,640.000,640.000,0.000,640.000,0.000,1024.000
enc-attention-context,1494.515,2867.621,640.000,128.000,0.000,16.000,16.000,528.000
enc-attention-dense,2605.987,654.930,128.000,176.004,1.000,64.000,0.000,80.000
enc-post-attention-dropout,622.618,350.875,176.004,112.000,0.000,80.000,64.000,208.000
enc-2nd-layernorm,181.931,694.889,112.000,176.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,2478.868,4572.242,176.000,176.004,4.000,64.000,0.000,128.000
enc-MLP-gelu,175.589,349.766,176.004,176.000,0.000,64.000,0.000,208.000
enc-MLP-GEMM-2,4466.414,2317.595,176.000,176.004,4.000,64.000,0.000,128.000
enc-post-MLP-dropout,606.209,351.822,176.004,112.000,0.000,80.000,64.000,208.000
final-layernorm,350.767,603.271,112.000,112.000,0.000,128.125,0.000,128.000
gpt-post-process,36382.568,32362.306,112.000,48.000,49.094,786.203,0.000,0.000
