op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2611.220,3535.247,0.016,56.000,399.656,70.018,167.982,456.000
enc-1st-layernorm,243.902,767.243,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,11383.164,12734.497,112.000,98.000,147.000,42.000,0.000,98.000
enc-attention-score,1202.041,2296.335,98.000,294.000,0.000,224.000,224.000,0.000
enc-attention-softmax,1940.304,3580.731,294.000,294.000,0.000,224.000,224.000,448.000
enc-attention-dropout,704.384,641.745,294.000,294.000,0.000,280.000,0.000,448.000
enc-attention-context,1174.957,2386.588,294.000,70.000,0.000,14.000,0.000,224.000
enc-attention-dense,5368.000,3576.857,70.000,112.027,49.000,56.000,0.000,0.000
enc-post-attention-dropout,531.948,307.763,112.027,56.000,0.000,70.000,42.000,194.000
enc-2nd-layernorm,229.293,750.983,56.000,112.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,14738.965,16570.795,112.000,112.027,196.000,56.000,0.000,112.000
enc-MLP-gelu,154.895,303.805,112.027,112.000,0.000,56.000,0.000,194.000
enc-MLP-GEMM-2,16600.156,14499.414,112.000,112.027,196.000,56.000,0.000,112.000
enc-post-MLP-dropout,530.773,307.292,112.027,56.000,0.000,70.000,42.000,194.000
final-layernorm,228.262,540.769,56.000,56.000,0.000,56.016,0.000,112.000
gpt-post-process,25790.656,27869.815,56.000,0.000,343.656,98.213,1.787,0.000
