op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2013.689,5204.159,0.016,56.000,743.312,70.018,167.982,856.000
enc-1st-layernorm,245.577,787.508,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,25017.524,22450.358,84.000,224.000,294.000,168.000,0.000,168.000
enc-attention-score,2314.383,4404.056,168.000,560.000,0.000,448.000,448.000,84.000
enc-attention-softmax,3854.829,7155.305,560.000,560.000,0.000,448.000,448.000,896.000
enc-attention-dropout,1445.860,1270.741,560.000,560.000,0.000,560.000,0.000,896.000
enc-attention-context,2313.519,4497.248,560.000,112.000,0.000,28.000,28.000,476.000
enc-attention-dense,8463.222,7286.304,112.000,140.027,98.000,56.000,0.000,84.000
enc-post-attention-dropout,531.715,308.639,140.027,84.000,0.000,70.000,42.000,194.000
enc-2nd-layernorm,227.565,747.091,84.000,140.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,29827.368,30526.167,140.000,196.055,392.000,112.000,0.000,168.000
enc-MLP-gelu,302.666,579.870,196.055,196.000,0.000,112.000,0.000,308.000
enc-MLP-GEMM-2,31125.641,27841.473,196.000,140.027,392.000,56.000,0.000,168.000
enc-post-MLP-dropout,531.900,307.924,140.027,84.000,0.000,70.000,42.000,194.000
final-layernorm,237.000,529.653,84.000,84.000,0.000,56.016,0.000,112.000
gpt-post-process,50929.809,49471.021,84.000,28.000,687.312,196.400,1.600,0.000
