op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,5747.360,7071.555,0.125,160.000,646.250,200.141,439.859,1284.000
enc-1st-layernorm,593.704,2139.241,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,32235.664,23501.492,240.000,640.000,37.500,480.000,480.000,560.000
enc-attention-score,7513.511,17029.613,480.000,2368.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,17542.511,32645.863,2368.000,2368.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,6378.818,5780.554,2368.000,2368.000,0.000,2560.000,0.000,4096.000
enc-attention-context,8450.359,14582.664,2368.000,320.000,0.000,80.000,80.000,2128.000
enc-attention-dense,10215.968,6956.130,320.000,400.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,1645.780,865.752,400.010,240.000,0.000,200.000,160.000,400.000
enc-2nd-layernorm,567.538,1953.143,240.000,400.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,28473.210,30964.774,400.000,560.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,853.354,1616.108,560.020,560.000,0.000,320.000,0.000,720.000
enc-MLP-GEMM-2,31949.496,27755.070,560.000,400.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,1497.602,864.810,400.010,240.000,0.000,200.000,160.000,400.000
final-layernorm,972.134,1360.762,240.000,240.000,0.000,320.125,0.000,320.000
gpt-post-process,396080.911,360625.356,240.000,80.000,626.250,4008.203,0.000,0.000
