op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1016.581,2292.538,0.016,20.000,333.125,25.018,74.982,374.000
enc-1st-layernorm,73.308,265.062,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,1557.285,2625.138,40.000,35.000,18.750,15.000,1.000,36.000
enc-attention-score,440.288,1441.258,35.000,153.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1116.008,2050.358,153.000,153.000,0.000,128.000,128.000,256.000
enc-attention-dropout,397.044,367.701,153.000,153.000,0.000,160.000,0.000,256.000
enc-attention-context,724.900,1133.668,153.000,25.000,0.000,5.000,0.000,128.000
enc-attention-dense,1188.087,444.156,25.000,40.010,6.250,20.000,0.000,20.000
enc-post-attention-dropout,197.399,118.041,40.010,20.000,0.000,25.000,15.000,80.000
enc-2nd-layernorm,73.552,266.689,20.000,40.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,1755.643,2819.413,40.000,40.010,25.000,20.000,0.000,40.000
enc-MLP-gelu,59.330,131.351,40.010,40.000,0.000,20.000,0.000,80.000
enc-MLP-GEMM-2,2501.762,1817.316,40.000,40.010,25.000,20.000,0.000,40.000
enc-post-MLP-dropout,197.500,124.890,40.010,20.000,0.000,25.000,15.000,80.000
final-layernorm,73.570,385.010,20.000,20.000,0.000,20.016,0.000,40.000
gpt-post-process,25323.576,23557.693,20.000,0.000,313.125,250.525,1.475,0.000
