op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,994.539,2158.880,0.125,64.000,204.375,80.000,192.000,270.000
enc-1st-layernorm,196.874,692.785,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,8105.528,8001.429,128.000,256.000,12.000,192.000,192.000,256.000
enc-attention-score,6065.559,10273.546,256.000,2176.000,0.000,2048.000,2048.000,192.000
enc-attention-softmax,17571.735,32655.382,2176.000,2176.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,6352.496,5778.641,2176.000,2176.000,0.000,2560.000,0.000,4096.000
enc-attention-context,5827.987,10688.508,2176.000,128.000,0.000,64.000,64.000,2112.000
enc-attention-dense,2534.270,2396.220,128.000,128.004,4.000,64.000,0.000,128.000
enc-post-attention-dropout,665.164,385.123,128.004,64.000,0.000,80.000,64.000,208.000
enc-2nd-layernorm,199.986,763.661,64.000,128.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,9488.207,9407.228,128.000,320.016,16.000,256.000,0.000,320.000
enc-MLP-gelu,682.825,1299.810,320.016,320.000,0.000,256.000,0.000,592.000
enc-MLP-GEMM-2,9705.138,9185.737,320.000,128.004,16.000,64.000,0.000,320.000
enc-post-MLP-dropout,606.054,350.404,128.004,64.000,0.000,80.000,64.000,208.000
final-layernorm,368.834,575.197,64.000,64.000,0.000,128.125,0.000,128.000
gpt-post-process,142071.110,118050.402,64.000,0.000,196.375,3142.203,0.000,0.000
