op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6192.589,5551.785,0.125,160.000,333.125,200.141,439.859,970.000
enc-1st-layernorm,593.507,2136.731,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,22673.506,13630.915,200.000,640.000,18.750,480.000,480.000,480.000
enc-attention-score,3938.127,8547.193,400.000,1344.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,8793.533,16282.845,1344.000,1344.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,3300.738,2892.435,1344.000,1344.000,0.000,1280.000,0.000,2048.000
enc-attention-context,4226.178,7497.633,1344.000,320.000,0.000,40.000,40.000,1064.000
enc-attention-dense,6947.052,3488.165,320.000,440.010,6.250,160.000,0.000,200.000
enc-post-attention-dropout,1526.415,865.459,440.010,280.000,0.000,200.000,160.000,400.000
enc-2nd-layernorm,552.124,1958.132,280.000,440.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,14599.425,17714.459,440.000,440.010,25.000,160.000,0.000,320.000
enc-MLP-gelu,429.678,818.986,440.010,440.000,0.000,160.000,0.000,400.000
enc-MLP-GEMM-2,18105.555,13911.098,440.000,440.010,25.000,160.000,0.000,320.000
enc-post-MLP-dropout,1495.045,865.638,440.010,280.000,0.000,200.000,160.000,400.000
final-layernorm,968.063,1357.800,280.000,280.000,0.000,320.125,0.000,320.000
gpt-post-process,197339.547,182838.720,280.000,120.000,313.125,2004.203,0.000,0.000
