op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,16123.223,13737.226,0.125,448.000,743.312,560.141,1231.859,2526.000
enc-1st-layernorm,1878.846,5793.107,448.000,896.000,0.000,448.125,0.000,1792.000
enc-attention-qkv,202643.144,173314.196,672.000,1792.000,294.000,1344.000,1344.000,1568.000
enc-attention-score,26402.736,33980.930,1344.000,4480.000,0.000,3584.000,3584.000,672.000
enc-attention-softmax,10000000.000,10000000.000,4480.000,4480.000,0.000,10000000.000,10000000.000,10000000.000
enc-attention-dropout,10000000.000,10000000.000,4480.000,4480.000,0.000,10000000.000,10000000.000,10000000.000
enc-attention-context,19589.424,42545.164,4480.000,896.000,0.000,224.000,224.000,3808.000
enc-attention-dense,65413.320,55408.239,896.000,1120.027,98.000,448.000,0.000,672.000
enc-post-attention-dropout,4226.673,2410.448,1120.027,672.000,0.000,560.000,448.000,978.000
enc-2nd-layernorm,1828.605,5792.367,672.000,1120.000,0.000,448.125,0.000,1792.000
enc-MLP-GEMM-1,233520.514,225713.205,1120.000,1568.055,392.000,896.000,0.000,1344.000
enc-MLP-gelu,2395.898,4516.304,1568.055,1568.000,0.000,896.000,0.000,1904.000
enc-MLP-GEMM-2,242088.205,217127.663,1568.000,1120.027,392.000,448.000,0.000,1344.000
enc-post-MLP-dropout,4185.086,2410.752,1120.027,672.000,0.000,560.000,448.000,978.000
final-layernorm,2961.922,4134.691,672.000,672.000,0.000,896.125,0.000,896.000
gpt-post-process,433033.037,392232.132,672.000,224.000,687.312,1572.203,0.000,0.000
