op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1239.866,7276.326,0.062,80.000,1272.500,100.000,240.000,1342.000
enc-1st-layernorm,299.984,1022.315,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,22393.972,22017.741,160.000,320.000,75.000,240.000,240.000,320.000
enc-attention-score,7505.184,17021.465,320.000,2208.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,17573.148,32658.517,2208.000,2208.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,6375.670,5778.289,2208.000,2208.000,0.000,2560.000,0.000,4096.000
enc-attention-context,8417.428,14259.291,2208.000,160.000,0.000,80.000,80.000,2128.000
enc-attention-dense,7345.343,7047.927,160.000,160.010,25.000,80.000,0.000,160.000
enc-post-attention-dropout,826.800,479.889,160.010,80.000,0.000,100.000,80.000,240.000
enc-2nd-layernorm,299.680,1042.962,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,28414.577,27723.825,160.000,400.039,100.000,320.000,0.000,400.000
enc-MLP-gelu,853.014,1617.748,400.039,400.000,0.000,320.000,0.000,720.000
enc-MLP-GEMM-2,28562.963,27867.961,400.000,160.010,100.000,80.000,0.000,320.000
enc-post-MLP-dropout,754.434,439.602,160.010,80.000,0.000,100.000,80.000,240.000
final-layernorm,514.454,698.239,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,396137.756,361478.442,80.000,0.000,1252.500,4008.102,0.000,0.000
