op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,828.934,3830.028,0.016,20.000,646.250,25.018,74.982,688.000
enc-1st-layernorm,78.940,267.470,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,2813.345,3692.514,40.000,50.000,37.500,30.000,30.000,50.000
enc-attention-score,854.719,2422.619,50.000,286.000,0.000,256.000,256.000,30.000
enc-attention-softmax,2212.536,4086.375,286.000,286.000,0.000,256.000,256.000,512.000
enc-attention-dropout,812.006,730.312,286.000,286.000,0.000,320.000,0.000,512.000
enc-attention-context,1038.241,1884.973,286.000,30.000,0.000,10.000,10.000,266.000
enc-attention-dense,1446.778,893.062,30.000,40.010,12.500,20.000,0.000,0.000
enc-post-attention-dropout,197.673,116.771,40.010,20.000,0.000,25.000,35.000,80.000
enc-2nd-layernorm,73.302,265.807,20.000,40.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,3606.480,4496.354,40.000,60.020,50.000,40.000,0.000,60.000
enc-MLP-gelu,112.832,224.197,60.020,60.000,0.000,40.000,0.000,160.000
enc-MLP-GEMM-2,4008.693,3478.426,60.000,40.010,50.000,20.000,0.000,60.000
enc-post-MLP-dropout,197.142,115.508,40.010,20.000,0.000,25.000,35.000,80.000
final-layernorm,72.753,355.792,20.000,20.000,0.000,20.016,0.000,40.000
gpt-post-process,49585.110,45345.682,20.000,0.000,626.250,502.025,0.000,0.000
