op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1274.276,1653.641,0.062,32.000,106.188,40.070,87.930,200.000
enc-1st-layernorm,103.706,357.431,32.000,64.000,0.000,32.062,0.000,128.000
enc-attention-qkv,1935.828,2923.632,64.000,80.000,6.000,48.000,48.000,80.000
enc-attention-score,1546.502,3040.713,80.000,560.000,0.000,512.000,512.000,48.000
enc-attention-softmax,4400.396,8190.012,560.000,560.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1648.444,1450.962,560.000,560.000,0.000,640.000,0.000,1024.000
enc-attention-context,1495.898,2835.870,560.000,48.000,0.000,16.000,16.000,528.000
enc-attention-dense,1397.616,628.084,48.000,64.004,2.000,32.000,0.000,48.000
enc-post-attention-dropout,335.658,179.118,64.004,32.000,0.000,40.000,24.000,128.000
enc-2nd-layernorm,94.771,354.397,32.000,64.000,0.000,32.062,0.000,128.000
enc-MLP-GEMM-1,2491.403,3365.618,64.000,96.008,8.000,64.000,0.000,96.000
enc-MLP-gelu,175.458,346.816,96.008,96.000,0.000,64.000,0.000,208.000
enc-MLP-GEMM-2,3378.248,2316.195,96.000,64.004,8.000,32.000,0.000,96.000
enc-post-MLP-dropout,308.514,178.790,64.004,32.000,0.000,40.000,24.000,128.000
final-layernorm,180.298,556.350,32.000,32.000,0.000,64.062,0.000,64.000
gpt-post-process,36030.960,30280.876,32.000,0.000,98.188,786.102,0.000,0.000
