op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1274.276,1653.641,0.062,32.000,106.188,40.070,87.930,200.000
enc-1st-layernorm,103.706,357.431,32.000,64.000,0.000,32.062,0.000,128.000
enc-attention-qkv,4093.689,2197.111,48.000,128.000,6.000,96.000,96.000,112.000
enc-attention-score,1546.502,3040.713,96.000,576.000,0.000,512.000,512.000,48.000
enc-attention-softmax,4400.396,8190.012,576.000,576.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1648.444,1450.962,576.000,576.000,0.000,640.000,0.000,1024.000
enc-attention-context,1495.898,2835.870,576.000,64.000,0.000,16.000,16.000,528.000
enc-attention-dense,1409.405,629.002,64.000,80.004,2.000,32.000,0.000,48.000
enc-post-attention-dropout,335.658,179.118,80.004,48.000,0.000,40.000,24.000,128.000
enc-2nd-layernorm,94.771,354.397,48.000,80.000,0.000,32.062,0.000,128.000
enc-MLP-GEMM-1,2490.449,3363.508,80.000,112.008,8.000,64.000,0.000,96.000
enc-MLP-gelu,175.458,346.816,112.008,112.000,0.000,64.000,0.000,208.000
enc-MLP-GEMM-2,3373.778,2315.855,112.000,80.004,8.000,32.000,0.000,96.000
enc-post-MLP-dropout,308.514,178.790,80.004,48.000,0.000,40.000,24.000,128.000
final-layernorm,180.298,556.350,48.000,48.000,0.000,64.062,0.000,64.000
gpt-post-process,36030.960,30280.876,48.000,16.000,98.188,786.102,0.000,0.000
