op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,892.240,992.560,0.031,16.000,57.094,20.035,47.965,86.000
enc-1st-layernorm,53.787,187.743,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,574.195,1224.619,32.000,28.000,3.000,12.000,0.000,28.000
enc-attention-score,352.585,767.922,28.000,148.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1115.727,2056.348,148.000,148.000,0.000,128.000,128.000,256.000
enc-attention-dropout,394.303,371.712,148.000,148.000,0.000,160.000,0.000,256.000
enc-attention-context,391.489,708.979,148.000,20.000,0.000,4.000,0.000,128.000
enc-attention-dense,776.488,176.227,20.000,32.004,1.000,16.000,0.000,16.000
enc-post-attention-dropout,160.247,105.482,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,51.874,187.397,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,734.532,1432.681,32.000,32.004,4.000,16.000,0.000,32.000
enc-MLP-gelu,48.143,122.905,32.004,32.000,0.000,16.000,0.000,64.000
enc-MLP-GEMM-2,1342.350,608.736,32.000,32.004,4.000,16.000,0.000,32.000
enc-post-MLP-dropout,160.742,98.026,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,96.488,584.304,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,9415.239,8550.012,16.000,0.000,49.094,196.426,1.574,0.000
