op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,739.551,1123.482,0.031,16.000,106.188,20.035,43.965,150.000
enc-1st-layernorm,51.057,181.562,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,440.305,1242.256,32.000,40.000,6.000,24.000,20.000,40.000
enc-attention-score,549.889,806.475,40.000,280.000,0.000,256.000,256.000,40.000
enc-attention-softmax,2434.260,4036.039,280.000,280.000,0.000,256.000,256.000,512.000
enc-attention-dropout,758.117,719.255,280.000,280.000,0.000,320.000,0.000,512.000
enc-attention-context,409.937,957.942,280.000,24.000,0.000,8.000,12.000,256.000
enc-attention-dense,682.878,158.250,24.000,32.004,2.000,16.000,0.000,16.000
enc-post-attention-dropout,154.895,110.334,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,50.038,182.176,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,592.923,1178.604,32.000,48.008,8.000,32.000,0.000,48.000
enc-MLP-gelu,85.002,181.174,48.008,48.000,0.000,32.000,0.000,126.000
enc-MLP-GEMM-2,1080.942,590.277,48.000,32.004,8.000,16.000,0.000,48.000
enc-post-MLP-dropout,154.746,110.924,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,98.169,590.736,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,9726.012,8539.695,16.000,0.000,98.188,392.801,1.199,0.000
