op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,118118.960,2880.025,0.062,80.000,176.562,100.070,239.930,534.000
enc-1st-layernorm,275.230,966.614,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,350502.717,2080.101,90.000,320.000,9.375,240.000,240.000,250.000
enc-attention-score,602.555,1106.656,180.000,416.000,0.000,256.000,256.000,30.000
enc-attention-softmax,2428.323,4019.988,416.000,416.000,0.000,256.000,256.000,512.000
enc-attention-dropout,749.779,717.998,416.000,416.000,0.000,320.000,0.000,512.000
enc-attention-context,519.687,1156.890,416.000,160.000,0.000,10.000,10.000,266.000
enc-attention-dense,116944.087,368.690,160.000,230.010,3.125,80.000,0.000,90.000
enc-post-attention-dropout,734.985,428.391,230.010,150.000,0.000,100.000,80.000,224.000
enc-2nd-layernorm,276.679,977.033,150.000,230.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,1490.188,115287.292,230.000,190.005,12.500,40.000,0.000,120.000
enc-MLP-gelu,106.251,218.606,190.005,190.000,0.000,40.000,0.000,142.000
enc-MLP-GEMM-2,116835.964,1414.365,190.000,230.010,12.500,80.000,0.000,120.000
enc-post-MLP-dropout,735.122,430.053,230.010,150.000,0.000,100.000,80.000,224.000
final-layernorm,475.794,883.132,150.000,150.000,0.000,160.062,0.000,160.000
gpt-post-process,22850.788,132300.228,150.000,70.000,156.562,502.102,0.000,0.000
