op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6489.402,6854.081,0.125,160.000,646.250,200.141,439.859,1124.000
enc-1st-layernorm,582.612,2037.603,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,22392.744,9929.132,240.000,640.000,37.500,480.000,480.000,560.000
enc-attention-score,4463.148,8216.476,480.000,2368.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,19572.389,32294.983,2368.000,2368.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,6134.015,5706.090,2368.000,2368.000,0.000,2560.000,0.000,4096.000
enc-attention-context,4670.835,8559.394,2368.000,320.000,0.000,80.000,80.000,2128.000
enc-attention-dense,6889.230,2865.076,320.000,400.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,1544.476,851.107,400.010,240.000,0.000,200.000,160.000,384.000
enc-2nd-layernorm,559.342,1917.779,240.000,400.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,11934.966,15428.448,400.000,560.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,822.777,1614.672,560.020,560.000,0.000,320.000,0.000,704.000
enc-MLP-GEMM-2,16149.890,11306.369,560.000,400.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,1463.115,851.053,400.010,240.000,0.000,200.000,160.000,384.000
final-layernorm,950.772,1324.320,240.000,240.000,0.000,320.125,0.000,320.000
gpt-post-process,179448.444,153058.690,240.000,80.000,626.250,4008.203,0.000,0.000
