op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,236031.127,4553.425,0.125,160.000,176.562,200.141,479.859,710.000
enc-1st-layernorm,550.216,1918.846,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,2683.389,234289.318,320.000,220.000,9.375,60.000,60.000,220.000
enc-attention-score,1086.152,2081.680,220.000,692.000,0.000,512.000,512.000,60.000
enc-attention-softmax,4852.021,8077.282,692.000,692.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1501.441,1431.811,692.000,692.000,0.000,640.000,0.000,1024.000
enc-attention-context,1031.959,2334.011,692.000,180.000,0.000,20.000,20.000,532.000
enc-attention-dense,233092.201,772.798,180.000,320.010,3.125,160.000,0.000,180.000
enc-post-attention-dropout,1460.177,849.259,320.010,160.000,0.000,200.000,160.000,384.000
enc-2nd-layernorm,551.224,1913.106,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,2953.947,227436.221,320.000,240.005,12.500,80.000,0.000,240.000
enc-MLP-gelu,207.508,418.085,240.005,240.000,0.000,80.000,0.000,222.000
enc-MLP-GEMM-2,234656.978,2805.912,240.000,320.010,12.500,160.000,0.000,240.000
enc-post-MLP-dropout,1461.345,849.164,320.010,160.000,0.000,200.000,160.000,384.000
final-layernorm,947.475,1323.104,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,44967.842,264187.753,160.000,0.000,156.562,1002.203,0.000,0.000
