op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6489.402,6854.081,0.125,160.000,646.250,200.141,439.859,1124.000
enc-1st-layernorm,582.612,2037.603,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,9562.957,13227.016,320.000,400.000,37.500,240.000,160.000,400.000
enc-attention-score,4463.148,8216.476,400.000,2288.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,19572.389,32294.983,2288.000,2288.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,6134.015,5706.090,2288.000,2288.000,0.000,2560.000,0.000,4096.000
enc-attention-context,4670.835,8559.394,2288.000,240.000,0.000,80.000,80.000,2128.000
enc-attention-dense,6903.511,2851.856,240.000,320.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,1544.476,851.107,320.010,160.000,0.000,200.000,160.000,384.000
enc-2nd-layernorm,559.342,1917.779,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,11931.616,15238.154,320.000,480.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,822.777,1614.672,480.020,480.000,0.000,320.000,0.000,704.000
enc-MLP-GEMM-2,15652.412,11305.565,480.000,320.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,1463.115,851.053,320.010,160.000,0.000,200.000,160.000,384.000
final-layernorm,950.772,1324.320,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,179448.444,153058.690,160.000,0.000,626.250,4008.203,0.000,0.000
