op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1117.033,7224.530,0.062,80.000,1272.500,100.000,240.000,1342.000
enc-1st-layernorm,291.932,970.334,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,9573.466,9234.881,160.000,320.000,75.000,240.000,240.000,320.000
enc-attention-score,4495.949,8194.983,320.000,2208.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,19551.200,32321.686,2208.000,2208.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,6150.419,5729.717,2208.000,2208.000,0.000,2560.000,0.000,4096.000
enc-attention-context,4652.530,8423.322,2208.000,160.000,0.000,80.000,80.000,2128.000
enc-attention-dense,3045.201,2917.171,160.000,160.010,25.000,80.000,0.000,160.000
enc-post-attention-dropout,778.252,454.509,160.010,80.000,0.000,100.000,80.000,224.000
enc-2nd-layernorm,291.711,983.417,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,11964.267,11315.560,160.000,400.039,100.000,320.000,0.000,400.000
enc-MLP-gelu,826.204,1613.408,400.039,400.000,0.000,320.000,0.000,706.000
enc-MLP-GEMM-2,11795.050,11361.837,400.000,160.010,100.000,80.000,0.000,320.000
enc-post-MLP-dropout,737.804,430.703,160.010,80.000,0.000,100.000,80.000,224.000
final-layernorm,485.760,994.289,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,178665.555,148133.904,80.000,0.000,1252.500,4008.102,0.000,0.000
