op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,6838.143,2267.724,0.016,20.000,333.125,25.018,74.982,374.000
enc-1st-layernorm,68.939,252.336,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,577.390,7305.491,40.000,35.000,18.750,15.000,1.000,36.000
enc-attention-score,291.771,541.723,35.000,153.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1215.869,2030.677,153.000,153.000,0.000,128.000,128.000,256.000
enc-attention-dropout,377.595,363.338,153.000,153.000,0.000,160.000,0.000,256.000
enc-attention-context,278.819,568.265,153.000,25.000,0.000,5.000,0.000,128.000
enc-attention-dense,6736.201,195.813,25.000,40.010,6.250,20.000,0.000,20.000
enc-post-attention-dropout,191.212,144.064,40.010,20.000,0.000,25.000,15.000,80.000
enc-2nd-layernorm,112.343,252.151,20.000,40.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,727.624,7393.074,40.000,40.010,25.000,20.000,0.000,40.000
enc-MLP-gelu,54.711,115.496,40.010,40.000,0.000,20.000,0.000,80.000
enc-MLP-GEMM-2,7271.796,713.950,40.000,40.010,25.000,20.000,0.000,40.000
enc-post-MLP-dropout,191.039,115.925,40.010,20.000,0.000,25.000,15.000,80.000
final-layernorm,70.852,564.498,20.000,20.000,0.000,20.016,0.000,40.000
gpt-post-process,11517.984,15393.108,20.000,0.000,313.125,250.525,1.475,0.000
