op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,560.546,6805.593,0.031,40.000,1272.500,50.000,0.000,1254.000
enc-1st-layernorm,217.503,500.101,40.000,80.000,0.000,40.031,0.000,160.000
enc-attention-qkv,5108.422,4735.780,80.000,160.000,75.000,120.000,0.000,0.000
enc-attention-score,2310.205,4109.240,160.000,1104.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,9705.180,16167.033,1104.000,1104.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,3077.954,2869.904,1104.000,1104.000,0.000,1280.000,0.000,2048.000
enc-attention-context,2304.602,4559.034,1104.000,80.000,0.000,40.000,40.000,1064.000
enc-attention-dense,1519.299,1492.310,80.000,80.010,25.000,40.000,0.000,0.000
enc-post-attention-dropout,393.242,236.231,80.010,40.000,0.000,50.000,40.000,144.000
enc-2nd-layernorm,141.990,495.827,40.000,80.000,0.000,40.031,0.000,160.000
enc-MLP-GEMM-1,6046.396,5652.857,80.000,200.039,100.000,160.000,0.000,0.000
enc-MLP-gelu,413.650,812.811,200.039,200.000,0.000,160.000,0.000,386.000
enc-MLP-GEMM-2,5861.276,5732.071,200.000,80.010,100.000,40.000,0.000,0.000
enc-post-MLP-dropout,372.905,219.470,80.010,40.000,0.000,50.000,40.000,144.000
final-layernorm,239.629,961.322,40.000,40.000,0.000,80.031,0.000,80.000
gpt-post-process,88448.304,74418.634,40.000,0.000,1252.500,2004.051,0.000,0.000
