op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,23184.788,761.962,0.031,16.000,32.547,20.035,43.965,96.000
enc-1st-layernorm,51.481,181.991,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,67916.346,317.383,18.000,64.000,1.500,48.000,48.000,48.000
enc-attention-score,145.513,271.887,36.000,96.000,0.000,64.000,64.000,0.000
enc-attention-softmax,610.292,1023.412,96.000,96.000,0.000,64.000,64.000,128.000
enc-attention-dropout,190.622,186.878,96.000,96.000,0.000,80.000,0.000,128.000
enc-attention-context,99.802,236.940,96.000,32.000,0.000,2.000,0.000,64.000
enc-attention-dense,22282.803,189.573,32.000,46.004,0.500,16.000,0.000,16.000
enc-post-attention-dropout,154.722,115.526,46.004,30.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,69.332,186.324,30.000,46.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,149.214,22646.123,46.000,38.002,2.000,8.000,0.000,16.000
enc-MLP-gelu,37.098,120.127,38.002,38.000,0.000,8.000,0.000,36.000
enc-MLP-GEMM-2,22049.308,156.605,38.000,46.004,2.000,16.000,0.000,16.000
enc-post-MLP-dropout,154.656,110.555,46.004,30.000,0.000,20.000,12.000,64.000
final-layernorm,98.777,821.507,30.000,30.000,0.000,32.031,0.000,32.000
gpt-post-process,4271.328,23311.973,30.000,14.000,24.547,98.238,1.762,0.000
