op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,20525.509,2032.191,0.125,64.000,57.094,80.141,191.859,208.000
enc-1st-layernorm,194.210,719.631,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,35491.097,1343.602,80.000,256.000,3.000,192.000,192.000,208.000
enc-attention-score,992.119,1519.865,160.000,640.000,0.000,512.000,512.000,48.000
enc-attention-softmax,4872.477,8136.141,640.000,640.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1526.242,1430.154,640.000,640.000,0.000,640.000,0.000,1024.000
enc-attention-context,797.063,1775.485,640.000,128.000,0.000,16.000,16.000,528.000
enc-attention-dense,20632.637,295.603,128.000,176.004,1.000,64.000,0.000,80.000
enc-post-attention-dropout,590.175,345.373,176.004,112.000,0.000,80.000,64.000,190.000
enc-2nd-layernorm,184.441,712.395,112.000,176.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,1059.711,19766.182,176.000,176.004,4.000,64.000,0.000,128.000
enc-MLP-gelu,166.667,341.272,176.004,176.000,0.000,64.000,0.000,190.000
enc-MLP-GEMM-2,21340.293,1027.924,176.000,176.004,4.000,64.000,0.000,128.000
enc-post-MLP-dropout,590.241,345.653,176.004,112.000,0.000,80.000,64.000,190.000
final-layernorm,343.907,972.426,112.000,112.000,0.000,128.125,0.000,128.000
gpt-post-process,19331.926,31279.194,112.000,48.000,49.094,786.203,0.000,0.000
