op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,21965.235,4051.179,0.016,56.000,227.828,70.018,167.982,340.000
enc-1st-layernorm,320.518,1040.870,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,6282.365,24682.665,112.000,77.000,73.500,21.000,0.000,56.000
enc-attention-score,651.246,1365.817,77.000,175.000,0.000,112.000,112.000,0.000
enc-attention-softmax,1497.227,2610.844,175.000,175.000,0.000,112.000,112.000,224.000
enc-attention-dropout,511.879,474.995,175.000,175.000,0.000,140.000,0.000,224.000
enc-attention-context,711.530,1475.108,175.000,63.000,0.000,7.000,0.000,112.000
enc-attention-dense,21298.289,1795.822,63.000,112.027,24.500,56.000,0.000,56.000
enc-post-attention-dropout,779.802,451.070,112.027,56.000,0.000,70.000,42.000,152.000
enc-2nd-layernorm,322.312,1039.648,56.000,112.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,8797.222,26141.888,112.000,84.014,98.000,28.000,0.000,84.000
enc-MLP-gelu,113.618,225.049,84.014,84.000,0.000,28.000,0.000,94.000
enc-MLP-GEMM-2,26318.884,7531.607,84.000,112.027,98.000,56.000,0.000,84.000
enc-post-MLP-dropout,777.370,450.963,112.027,56.000,0.000,70.000,42.000,152.000
final-layernorm,321.525,746.197,56.000,56.000,0.000,56.016,0.000,112.000
gpt-post-process,14484.066,32318.908,56.000,0.000,171.828,50.025,0.000,0.000
