op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2964.497,925.672,0.016,8.000,57.094,10.018,9.982,90.000
enc-1st-layernorm,68.754,188.744,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,283.647,3272.092,16.000,14.000,3.000,6.000,0.000,0.000
enc-attention-score,213.712,615.352,14.000,74.000,0.000,64.000,64.000,0.000
enc-attention-softmax,849.259,1504.463,74.000,74.000,0.000,64.000,64.000,128.000
enc-attention-dropout,294.155,276.732,74.000,74.000,0.000,80.000,0.000,128.000
enc-attention-context,310.791,512.743,74.000,10.000,0.000,2.000,0.000,64.000
enc-attention-dense,2765.906,198.680,10.000,16.004,1.000,8.000,0.000,0.000
enc-post-attention-dropout,117.415,111.026,16.004,8.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,68.319,137.639,8.000,16.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,308.383,3154.397,16.000,16.004,4.000,8.000,12.000,20.000
enc-MLP-gelu,35.352,126.529,16.004,16.000,0.000,8.000,0.000,36.000
enc-MLP-GEMM-2,2906.805,295.997,16.000,16.004,4.000,8.000,12.000,20.000
enc-post-MLP-dropout,117.505,120.360,16.004,8.000,0.000,10.000,10.000,36.000
final-layernorm,49.710,512.564,8.000,8.000,0.000,8.016,0.000,20.000
gpt-post-process,5332.661,6901.884,8.000,0.000,49.094,98.213,1.787,0.000
