op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,24484.253,7519.132,0.062,80.000,646.250,100.070,239.930,1004.000
enc-1st-layernorm,434.470,1459.867,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,12845.570,31350.523,160.000,200.000,37.500,120.000,80.000,200.000
enc-attention-score,4850.030,10763.258,200.000,1144.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,13817.954,23768.550,1144.000,1144.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,4608.065,4304.266,1144.000,1144.000,0.000,1280.000,0.000,2048.000
enc-attention-context,5953.473,9535.271,1144.000,120.000,0.000,40.000,40.000,1064.000
enc-attention-dense,24003.440,3611.261,120.000,160.010,12.500,80.000,0.000,120.000
enc-post-attention-dropout,1112.694,642.031,160.010,80.000,0.000,100.000,80.000,198.000
enc-2nd-layernorm,433.201,1458.859,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,16589.171,34110.785,160.000,240.020,50.000,160.000,0.000,240.000
enc-MLP-gelu,652.421,1208.842,240.020,240.000,0.000,160.000,0.000,358.000
enc-MLP-GEMM-2,35096.025,15120.667,240.000,160.010,50.000,80.000,0.000,240.000
enc-post-MLP-dropout,1106.173,643.915,160.010,80.000,0.000,100.000,80.000,198.000
final-layernorm,735.080,1089.233,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,222748.798,224462.551,80.000,0.000,626.250,2004.102,0.000,0.000
