op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,23480.791,2815.425,0.125,64.000,57.094,80.141,191.859,208.000
enc-1st-layernorm,257.230,1020.372,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,64381.999,2655.762,80.000,256.000,3.000,192.000,192.000,208.000
enc-attention-score,1928.514,3288.215,160.000,640.000,0.000,512.000,512.000,48.000
enc-attention-softmax,6805.366,11897.755,640.000,640.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,2314.728,2162.510,640.000,640.000,0.000,640.000,0.000,1024.000
enc-attention-context,1927.549,3241.152,640.000,128.000,0.000,16.000,16.000,528.000
enc-attention-dense,21068.275,597.692,128.000,176.004,1.000,64.000,0.000,80.000
enc-post-attention-dropout,888.753,517.315,176.004,112.000,0.000,80.000,64.000,164.000
enc-2nd-layernorm,256.908,1025.325,112.000,176.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,2717.203,22744.703,176.000,176.004,4.000,64.000,0.000,128.000
enc-MLP-gelu,260.633,484.014,176.004,176.000,0.000,64.000,0.000,164.000
enc-MLP-GEMM-2,22671.467,2370.173,176.000,176.004,4.000,64.000,0.000,128.000
enc-post-MLP-dropout,888.991,516.963,176.004,112.000,0.000,80.000,64.000,164.000
final-layernorm,499.147,857.025,112.000,112.000,0.000,128.125,0.000,128.000
gpt-post-process,40502.238,51532.215,112.000,48.000,49.094,786.203,0.000,0.000
