op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,58264.816,7721.883,0.125,160.000,333.125,200.141,439.859,970.000
enc-1st-layernorm,871.217,2917.808,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,13071.436,61586.946,320.000,280.000,18.750,120.000,0.000,280.000
enc-attention-score,4835.272,10920.507,280.000,1224.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,14016.473,23734.188,1224.000,1224.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,4607.069,4305.029,1224.000,1224.000,0.000,1280.000,0.000,2048.000
enc-attention-context,6178.880,9819.835,1224.000,200.000,0.000,40.000,40.000,1064.000
enc-attention-dense,54564.238,3673.005,200.000,320.010,6.250,160.000,0.000,200.000
enc-post-attention-dropout,2212.566,1280.516,320.010,160.000,0.000,200.000,160.000,358.000
enc-2nd-layernorm,868.380,2911.079,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,17038.113,64300.859,320.000,320.010,25.000,160.000,0.000,320.000
enc-MLP-gelu,654.650,1204.842,320.010,320.000,0.000,160.000,0.000,358.000
enc-MLP-GEMM-2,64922.988,15545.672,320.000,320.010,25.000,160.000,0.000,320.000
enc-post-MLP-dropout,2208.745,1280.087,320.010,160.000,0.000,200.000,160.000,358.000
final-layernorm,1461.691,2034.283,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,234673.554,259467.649,160.000,0.000,313.125,2004.203,0.000,0.000
