op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1621.556,10588.485,0.062,80.000,1272.500,100.000,240.000,1342.000
enc-1st-layernorm,457.948,1457.649,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,26583.958,25267.202,160.000,320.000,75.000,240.000,240.000,320.000
enc-attention-score,9848.315,21813.238,320.000,2208.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,27890.748,47443.563,2208.000,2208.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,9217.149,8590.239,2208.000,2208.000,0.000,2560.000,0.000,4096.000
enc-attention-context,12118.459,19633.514,2208.000,160.000,0.000,80.000,80.000,2128.000
enc-attention-dense,8715.123,7954.210,160.000,160.010,25.000,80.000,0.000,160.000
enc-post-attention-dropout,1207.411,666.362,160.010,80.000,0.000,100.000,80.000,198.000
enc-2nd-layernorm,434.196,1464.200,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,34689.194,31951.135,160.000,400.039,100.000,320.000,0.000,400.000
enc-MLP-gelu,1287.401,2385.008,400.039,400.000,0.000,320.000,0.000,680.000
enc-MLP-GEMM-2,34859.878,31787.521,400.000,160.010,100.000,80.000,0.000,320.000
enc-post-MLP-dropout,1106.656,643.015,160.010,80.000,0.000,100.000,80.000,198.000
final-layernorm,740.999,1035.130,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,469818.908,426725.954,80.000,0.000,1252.500,4008.102,0.000,0.000
