op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3217.065,735.301,0.016,8.000,32.547,10.018,9.982,66.000
enc-1st-layernorm,68.814,205.415,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,8875.030,261.813,9.000,32.000,1.500,24.000,24.000,26.000
enc-attention-score,109.583,357.014,18.000,48.000,0.000,32.000,32.000,2.000
enc-attention-softmax,427.812,760.001,48.000,48.000,0.000,32.000,32.000,64.000
enc-attention-dropout,148.022,142.431,48.000,48.000,0.000,40.000,0.000,64.000
enc-attention-context,182.384,286.573,48.000,16.000,0.000,1.000,1.000,34.000
enc-attention-dense,2983.046,157.887,16.000,23.004,0.500,8.000,0.000,2.000
enc-post-attention-dropout,117.934,117.725,23.004,15.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,70.745,138.801,15.000,23.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,175.941,3329.217,23.000,19.002,2.000,4.000,0.000,20.000
enc-MLP-gelu,35.882,124.007,19.002,19.000,0.000,4.000,0.000,20.000
enc-MLP-GEMM-2,3064.758,159.919,19.000,23.004,2.000,8.000,0.000,20.000
enc-post-MLP-dropout,117.838,124.264,23.004,15.000,0.000,10.000,10.000,36.000
final-layernorm,56.976,461.590,15.000,15.000,0.000,8.016,0.000,20.000
gpt-post-process,3024.495,5214.286,15.000,7.000,24.547,50.025,0.000,0.000
