op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,63374.776,6577.784,0.125,160.000,176.562,200.141,479.859,710.000
enc-1st-layernorm,867.301,2913.254,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,176012.373,13547.713,180.000,640.000,9.375,480.000,480.000,500.000
enc-attention-score,2305.585,5430.883,360.000,832.000,0.000,512.000,512.000,60.000
enc-attention-softmax,6860.423,11886.525,832.000,832.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,2310.562,2161.205,832.000,832.000,0.000,640.000,0.000,1024.000
enc-attention-context,3005.928,4961.246,832.000,320.000,0.000,20.000,20.000,532.000
enc-attention-dense,57573.509,2275.342,320.000,460.010,3.125,160.000,0.000,180.000
enc-post-attention-dropout,2209.729,1277.101,460.010,300.000,0.000,200.000,160.000,358.000
enc-2nd-layernorm,865.775,2909.762,300.000,460.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,8315.742,62196.344,460.000,380.005,12.500,80.000,0.000,240.000
enc-MLP-gelu,327.140,610.465,380.005,380.000,0.000,80.000,0.000,198.000
enc-MLP-GEMM-2,62662.125,7291.073,380.000,460.010,12.500,160.000,0.000,240.000
enc-post-MLP-dropout,2213.550,1280.379,460.010,300.000,0.000,200.000,160.000,358.000
final-layernorm,1466.417,2036.053,300.000,300.000,0.000,320.125,0.000,320.000
gpt-post-process,127161.008,167876.214,300.000,140.000,156.562,1002.203,0.000,0.000
