op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2433.407,1257.861,0.016,8.000,106.188,10.018,9.982,140.000
enc-1st-layernorm,40.895,173.265,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,6882.954,549.734,12.000,32.000,6.000,24.000,24.000,24.000
enc-attention-score,416.356,763.124,24.000,144.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1688.057,2992.088,144.000,144.000,0.000,128.000,128.000,256.000
enc-attention-dropout,587.779,545.204,144.000,144.000,0.000,160.000,0.000,256.000
enc-attention-context,449.038,810.891,144.000,16.000,0.000,4.000,0.000,128.000
enc-attention-dense,2290.148,195.521,16.000,20.004,2.000,8.000,0.000,20.000
enc-post-attention-dropout,118.101,103.855,20.004,12.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,61.744,136.578,12.000,20.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,634.688,2938.944,20.000,28.008,8.000,16.000,0.000,36.000
enc-MLP-gelu,65.726,136.948,28.008,28.000,0.000,16.000,0.000,64.000
enc-MLP-GEMM-2,2747.357,598.651,28.000,20.004,8.000,8.000,0.000,36.000
enc-post-MLP-dropout,118.303,127.304,20.004,12.000,0.000,10.000,10.000,36.000
final-layernorm,49.257,459.468,12.000,12.000,0.000,8.016,0.000,20.000
gpt-post-process,10290.939,10458.541,12.000,4.000,98.188,196.400,1.600,0.000
