op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,11781.001,1756.376,0.062,32.000,57.094,40.070,87.930,194.000
enc-1st-layernorm,129.849,522.995,32.000,64.000,0.000,32.062,0.000,128.000
enc-attention-qkv,32252.192,1295.441,40.000,128.000,3.000,96.000,96.000,96.000
enc-attention-score,856.811,1657.116,80.000,320.000,0.000,256.000,256.000,40.000
enc-attention-softmax,3410.149,5968.410,320.000,320.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1163.167,1085.043,320.000,320.000,0.000,320.000,0.000,512.000
enc-attention-context,955.677,1688.510,320.000,64.000,0.000,8.000,12.000,256.000
enc-attention-dense,10596.871,300.705,64.000,88.004,1.000,32.000,0.000,32.000
enc-post-attention-dropout,448.251,262.153,88.004,56.000,0.000,40.000,24.000,100.000
enc-2nd-layernorm,130.063,522.286,56.000,88.000,0.000,32.062,0.000,128.000
enc-MLP-GEMM-1,1356.804,11440.760,88.000,88.004,4.000,32.000,0.000,64.000
enc-MLP-gelu,128.567,249.523,88.004,88.000,0.000,32.000,0.000,100.000
enc-MLP-GEMM-2,11466.718,1163.995,88.000,88.004,4.000,32.000,0.000,64.000
enc-post-MLP-dropout,443.566,260.508,88.004,56.000,0.000,40.000,24.000,100.000
final-layernorm,252.444,659.293,56.000,56.000,0.000,64.062,0.000,64.000
gpt-post-process,20238.125,25105.911,56.000,24.000,49.094,392.852,1.148,0.000
