op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7309.836,3477.764,0.016,20.000,333.125,25.018,74.982,374.000
enc-1st-layernorm,107.604,374.728,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,20977.974,1632.184,25.000,80.000,18.750,60.000,60.000,60.000
enc-attention-score,496.471,1361.603,50.000,168.000,0.000,128.000,128.000,20.000
enc-attention-softmax,1700.574,2993.709,168.000,168.000,0.000,128.000,128.000,256.000
enc-attention-dropout,587.302,547.218,168.000,168.000,0.000,160.000,0.000,256.000
enc-attention-context,720.400,1292.807,168.000,40.000,0.000,5.000,0.000,128.000
enc-attention-dense,6944.573,468.659,40.000,55.010,6.250,20.000,0.000,20.000
enc-post-attention-dropout,281.554,166.351,55.010,35.000,0.000,25.000,15.000,78.000
enc-2nd-layernorm,108.218,374.144,35.000,55.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,2077.401,8405.316,55.000,55.010,25.000,20.000,0.000,40.000
enc-MLP-gelu,81.438,165.081,55.010,55.000,0.000,20.000,0.000,78.000
enc-MLP-GEMM-2,8215.916,1811.433,55.000,55.010,25.000,20.000,0.000,40.000
enc-post-MLP-dropout,281.429,165.480,55.010,35.000,0.000,25.000,15.000,78.000
final-layernorm,107.431,458.354,35.000,35.000,0.000,20.016,0.000,40.000
gpt-post-process,26785.439,29790.735,35.000,15.000,313.125,250.525,1.475,0.000
