op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,48706.174,9975.064,0.125,160.000,646.250,200.141,439.859,1284.000
enc-1st-layernorm,906.873,2910.787,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,26003.450,62823.647,320.000,400.000,37.500,240.000,160.000,400.000
enc-attention-score,9610.349,21616.048,400.000,2288.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,27853.751,47501.546,2288.000,2288.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,9232.128,8604.950,2288.000,2288.000,0.000,2560.000,0.000,4096.000
enc-attention-context,12030.464,19458.288,2288.000,240.000,0.000,80.000,80.000,2128.000
enc-attention-dense,48272.407,7277.745,240.000,320.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,2224.296,1284.188,320.010,160.000,0.000,200.000,160.000,358.000
enc-2nd-layernorm,868.875,2909.166,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,33801.734,68201.768,320.000,480.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,1299.453,2380.091,480.020,480.000,0.000,320.000,0.000,680.000
enc-MLP-GEMM-2,70141.178,30736.357,480.000,320.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,2199.030,1278.764,320.010,160.000,0.000,200.000,160.000,358.000
final-layernorm,1459.736,2032.030,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,451490.593,480508.047,160.000,0.000,626.250,4008.203,0.000,0.000
