op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,4965.937,1543.272,0.031,16.000,106.188,20.035,47.965,170.000
enc-1st-layernorm,66.435,264.341,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,1090.467,5338.478,32.000,40.000,6.000,24.000,20.000,40.000
enc-attention-score,860.155,1668.888,40.000,280.000,0.000,256.000,256.000,40.000
enc-attention-softmax,3376.359,5967.909,280.000,280.000,0.000,256.000,256.000,512.000
enc-attention-dropout,1162.976,1084.167,280.000,280.000,0.000,320.000,0.000,512.000
enc-attention-context,980.049,1685.590,280.000,24.000,0.000,8.000,12.000,256.000
enc-attention-dense,4536.134,304.681,24.000,32.004,2.000,16.000,0.000,16.000
enc-post-attention-dropout,226.426,133.950,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,66.262,262.350,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,1369.500,5527.318,32.000,48.008,8.000,32.000,0.000,48.000
enc-MLP-gelu,128.776,251.788,48.008,48.000,0.000,32.000,0.000,100.000
enc-MLP-GEMM-2,5436.671,1176.643,48.000,32.004,8.000,16.000,0.000,48.000
enc-post-MLP-dropout,225.967,145.477,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,128.925,763.267,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,20251.983,20609.510,16.000,0.000,98.188,392.801,1.199,0.000
